id,shape,color,cut,clarity,polish,symmetry,florescence
95090,5,3,0,2,0,0,4
50694,0,4,1,1,2,2,4
115696,7,4,1,3,2,2,3
25413,0,4,2,5,2,2,3
48770,0,3,1,1,1,1,4
53779,0,5,2,3,2,2,4
101738,0,4,2,5,2,2,2
32009,0,6,1,3,2,1,3
99071,0,2,2,0,2,1,4
50900,0,4,1,1,2,2,4
64289,0,5,2,0,1,1,4
84605,9,1,1,2,1,1,4
57545,8,5,0,5,1,1,4
102784,8,4,1,2,2,1,4
46167,0,1,1,3,2,2,4
16034,0,3,2,3,2,2,4
102489,3,6,1,3,2,2,4
32969,0,3,2,1,2,2,2
47325,0,2,2,3,2,2,0
113783,8,2,1,3,2,2,4
110634,8,1,3,2,2,1,4
12176,0,3,1,3,2,1,2
82266,0,4,2,3,2,2,1
85831,2,0,0,2,1,0,4
63961,7,1,1,3,1,1,3
31835,0,6,2,6,2,2,2
17382,0,5,2,2,2,2,4
113188,0,6,2,6,2,2,0
106846,0,5,2,2,2,2,4
40219,7,4,1,1,1,0,4
95072,4,3,0,0,1,1,4
73559,0,4,1,2,1,0,4
61644,0,3,1,1,2,0,3
90658,0,6,2,0,2,2,1
36646,0,2,1,1,2,1,4
41654,0,5,2,3,2,1,4
32615,0,4,1,3,1,2,4
12691,0,4,1,4,1,1,4
22227,0,3,2,2,2,2,4
74243,0,5,2,2,2,2,4
94644,0,4,1,0,2,1,4
71156,0,1,1,6,2,2,4
13298,0,4,2,1,1,2,4
75776,0,6,2,1,2,2,4
25923,0,2,1,2,2,2,3
97378,0,4,1,1,1,1,4
20538,0,2,1,0,1,2,4
59502,0,0,1,4,1,1,4
82886,0,6,2,6,2,2,4
77680,0,2,1,0,2,0,4
16700,0,5,1,3,1,2,4
54647,0,4,1,3,1,2,4
50551,0,6,2,6,2,2,4
44275,7,4,0,5,2,1,2
11690,0,4,2,1,2,1,4
78242,4,6,1,3,2,2,4
71253,1,6,1,6,1,1,4
83357,0,2,1,3,1,2,4
8099,0,2,2,4,2,2,3
23296,0,4,2,2,2,2,3
76620,0,3,2,1,2,2,4
37746,0,3,0,2,2,1,4
100637,7,2,1,1,2,0,4
92803,1,1,0,1,0,0,4
93715,0,2,2,3,2,1,4
50387,1,6,1,3,2,1,4
114657,4,6,0,6,2,1,4
82024,0,5,1,2,2,1,4
69081,8,6,1,2,2,1,4
33791,0,3,2,1,2,2,4
22781,0,4,2,2,2,2,2
92289,0,5,2,0,2,2,4
92855,0,6,2,3,2,2,4
66996,4,6,1,4,2,2,1
87202,8,6,1,6,2,1,4
87358,4,1,0,3,2,1,4
112971,0,4,2,2,2,2,4
101501,0,1,2,5,2,2,4
3976,0,0,2,4,2,2,3
46540,0,0,2,1,2,2,1
9232,0,0,2,6,2,2,4
8062,0,5,2,2,2,1,4
29382,0,6,2,3,2,2,4
38127,0,5,2,4,2,2,3
31336,7,2,1,1,1,0,4
22601,0,4,2,3,2,2,4
51095,7,5,1,3,2,1,4
37325,0,5,2,1,2,2,4
26319,0,5,2,5,2,2,4
61133,0,3,2,2,2,2,4
22510,0,4,2,1,2,2,4
64794,0,6,2,2,2,2,1
47411,8,5,1,1,2,0,4
110708,0,2,2,0,2,2,4
26381,0,6,2,4,2,2,3
58010,0,4,2,3,2,2,4
1681,0,3,1,1,1,1,4
10526,0,3,2,1,1,2,2
115735,0,5,2,4,2,2,4
84297,0,6,2,6,2,1,4
11291,0,3,2,2,2,2,4
93122,2,3,1,5,2,1,4
93899,7,6,1,1,2,1,4
56203,3,4,1,3,2,1,4
23575,0,4,2,3,2,2,4
93450,4,5,1,2,1,1,4
31894,4,3,1,4,2,0,4
28198,7,6,1,3,1,0,4
24408,0,3,2,3,1,2,4
38750,0,6,1,2,1,1,3
73849,0,4,3,3,2,2,4
59959,0,4,2,5,1,2,3
88339,0,0,1,4,1,2,4
115014,0,0,1,1,2,2,4
52312,0,5,1,1,2,1,4
23249,7,5,1,0,1,0,3
87148,0,4,2,7,2,2,3
90080,0,3,2,1,2,2,4
2682,0,5,1,0,2,1,4
62561,0,3,1,5,2,2,4
99522,8,4,1,5,2,2,4
30464,0,5,2,5,2,2,3
20337,0,6,2,1,2,2,4
27418,0,4,1,1,2,1,4
107256,0,5,1,2,2,1,4
29369,9,6,1,4,1,1,4
64396,2,6,1,5,1,1,3
111083,0,3,3,2,2,2,4
90121,0,2,1,5,2,1,4
80839,0,6,2,2,2,1,4
41011,8,4,1,3,2,1,4
8417,0,1,2,2,2,2,3
116160,6,6,1,1,2,1,4
38245,0,3,2,3,2,2,4
59534,6,3,1,1,1,2,3
66492,4,1,1,0,1,1,4
63994,0,3,1,3,2,2,2
42732,0,3,2,5,2,2,3
82001,0,3,2,3,2,2,4
71953,0,2,2,6,2,2,4
103629,0,3,2,7,2,2,3
11526,0,3,2,4,2,2,4
30642,0,6,2,2,1,1,4
95668,0,2,2,0,2,2,4
71345,0,3,1,0,2,1,4
46692,6,4,1,3,2,1,4
60506,7,3,1,1,1,0,4
31259,0,5,2,6,2,2,4
10921,0,4,1,1,2,2,4
35734,8,2,1,4,2,1,4
56121,0,4,2,6,2,2,4
71012,0,6,2,6,2,2,4
47820,0,2,1,1,2,0,4
93865,0,2,2,0,2,2,4
114659,8,4,1,1,1,1,4
114481,0,2,2,2,2,2,4
8967,0,6,1,2,2,1,4
109239,7,4,1,1,2,2,4
24666,0,6,2,6,2,2,2
102249,0,5,1,5,1,1,4
21097,0,5,1,4,2,2,4
75907,0,5,0,4,1,1,4
68274,0,0,1,2,1,2,4
64746,0,5,2,4,2,2,4
32561,0,1,2,5,2,2,4
77546,7,6,0,2,2,1,1
74807,4,0,1,2,2,1,4
102518,0,5,2,3,2,2,1
91811,0,6,1,1,1,2,2
2688,0,2,1,1,2,2,4
70400,0,6,2,5,2,2,3
82949,0,0,1,2,1,2,4
97339,0,5,1,0,2,2,4
1605,9,5,1,1,2,1,4
103821,0,0,2,0,2,2,4
78065,3,2,1,5,2,1,2
47888,0,6,2,3,2,2,4
83449,0,5,1,4,2,1,3
49726,0,3,2,3,2,2,4
51813,8,5,1,5,2,1,4
74491,0,3,2,5,1,2,4
107222,0,4,2,4,2,2,4
70979,0,6,2,6,1,2,2
25220,0,1,1,3,2,1,3
33189,0,5,1,1,2,1,4
111263,0,3,2,4,2,2,4
49890,0,0,1,0,2,1,3
38976,0,6,2,5,2,2,2
63738,3,1,1,3,2,2,4
87508,8,2,0,1,1,0,4
108418,1,5,1,4,2,1,4
40304,8,6,0,2,2,1,4
53499,0,4,2,3,2,2,1
61219,0,4,2,3,2,2,3
105124,1,5,1,3,2,2,0
29020,1,3,0,4,2,1,1
48859,0,3,2,6,2,2,4
114692,0,3,2,4,2,2,3
39185,0,2,2,5,2,2,4
88491,7,6,1,0,2,1,3
90427,0,6,2,4,2,2,3
109642,0,6,2,2,2,2,4
99532,0,4,2,3,1,2,3
50535,0,1,2,1,2,2,4
11788,0,6,1,1,2,1,4
51496,0,2,2,5,2,2,4
69103,0,0,2,5,2,2,3
8202,0,2,2,5,2,2,3
72804,0,2,1,4,2,1,2
24698,0,3,2,2,2,2,4
58715,0,5,1,5,2,2,4
111388,0,5,1,5,1,1,0
5168,0,4,2,3,2,2,1
96757,0,5,2,0,2,1,4
94306,3,5,1,3,2,2,4
106054,0,5,2,4,2,2,2
32965,0,5,2,1,2,2,4
78888,0,2,2,1,2,2,4
85538,0,4,1,1,2,2,4
59520,0,0,1,4,1,1,4
5829,5,6,1,5,0,1,4
23196,0,6,1,1,1,1,2
24948,0,1,2,2,2,2,4
9375,0,3,2,3,2,2,4
2556,0,6,2,5,2,2,4
103271,0,1,2,5,2,2,4
86564,0,6,1,3,2,1,4
87295,0,3,2,2,2,2,2
40148,0,5,2,2,2,2,4
64992,2,6,1,5,2,1,4
79880,0,4,1,2,1,1,4
107931,0,3,2,4,2,2,4
1393,0,4,1,1,1,1,4
34232,0,6,2,4,2,2,1
109967,0,5,2,7,2,2,4
30852,0,0,2,4,2,2,4
112234,0,5,2,4,2,2,4
8021,0,3,2,1,2,2,4
60068,0,5,2,2,2,1,4
109448,0,3,2,5,2,2,4
92288,0,4,1,2,2,2,3
67454,8,4,0,4,1,1,2
72693,0,2,1,1,2,1,4
98660,0,6,2,0,2,2,4
10924,0,4,2,1,2,2,4
105073,0,5,1,2,1,1,4
24318,0,4,2,4,2,2,1
10040,0,4,1,0,2,2,1
90659,2,1,1,3,2,1,4
6013,0,5,1,2,2,2,4
40822,0,2,1,4,2,1,3
84467,9,2,0,1,2,1,3
92942,0,1,0,3,2,1,4
4663,0,1,2,6,2,2,4
36992,0,0,2,5,2,2,3
7037,0,3,2,1,2,2,4
924,0,2,2,4,1,2,4
1240,0,1,0,5,2,2,4
61378,0,1,1,1,2,2,3
55325,5,5,1,2,2,1,4
40575,0,2,2,4,2,2,4
85154,0,2,1,2,2,2,4
26330,4,3,1,4,1,0,2
15775,0,6,1,3,2,1,4
67424,0,2,2,1,2,2,4
97749,0,4,1,0,1,1,4
63426,0,4,2,3,2,2,4
87235,1,2,0,1,2,1,3
111387,0,2,1,1,2,1,4
37479,8,5,3,0,2,1,4
11346,0,2,2,2,2,1,4
18200,0,3,2,6,2,2,3
96375,0,4,2,1,2,1,4
98335,6,6,1,1,2,2,4
75876,1,5,1,5,2,1,4
29117,0,5,2,2,2,2,4
107327,0,0,2,1,2,2,4
86136,7,5,1,4,2,1,4
39650,0,3,2,3,2,1,4
90215,0,4,0,0,1,0,4
34594,0,3,1,1,2,1,4
21127,0,4,2,3,2,2,4
8626,0,0,2,3,2,2,4
18383,0,3,2,6,2,2,3
107624,8,4,1,1,1,0,3
2757,0,1,2,1,2,1,2
4275,0,6,1,4,2,1,4
62866,7,6,1,0,1,0,4
100212,0,2,1,3,1,1,4
6329,0,1,1,3,1,2,3
17261,0,3,2,3,2,2,3
95140,0,5,0,3,2,1,1
109555,0,5,2,5,2,2,2
16574,0,4,2,5,2,2,2
114678,0,1,2,2,2,2,4
69585,4,4,1,1,2,2,4
77125,0,3,2,1,2,2,4
8743,0,3,1,3,2,1,4
29391,0,1,2,2,2,2,4
91339,0,5,1,3,1,1,4
50310,2,1,1,1,2,1,4
83944,0,1,2,6,2,2,4
77364,7,5,1,2,1,1,4
8432,0,1,1,5,1,1,3
58302,0,2,2,4,2,1,3
41630,0,5,2,3,1,2,4
7734,0,1,2,3,2,2,3
91483,2,5,1,1,2,2,4
27800,8,6,1,0,1,1,4
27055,0,5,2,2,2,2,4
78963,9,3,1,3,2,1,4
73232,2,5,1,5,2,0,4
20634,0,5,2,2,2,2,4
103812,0,3,0,0,2,0,4
49828,1,5,1,3,2,1,4
36766,0,5,1,1,2,2,4
36586,8,3,0,2,1,0,4
48936,0,5,2,4,2,2,4
63729,0,6,2,3,2,1,3
2555,0,4,1,1,1,1,4
89703,0,5,2,0,2,1,4
106361,0,1,2,3,2,2,4
94158,7,2,1,0,2,1,3
46681,0,5,2,3,2,2,4
90868,2,4,1,1,2,1,2
87442,0,4,2,5,2,2,4
5770,0,5,1,0,2,2,4
113080,0,2,2,1,2,2,4
106889,8,6,0,5,1,1,4
89731,0,3,0,3,2,1,3
16504,0,5,2,2,2,2,3
75090,0,6,2,3,2,2,3
41726,1,4,1,3,1,1,4
60542,0,4,1,0,2,2,4
81566,4,0,1,4,2,1,4
13653,0,4,2,1,1,1,3
14932,0,4,2,5,2,2,3
90966,0,4,2,3,2,1,4
20510,0,2,2,6,2,2,4
28740,7,0,1,3,1,0,4
26516,0,2,2,6,2,2,4
9193,0,4,1,1,2,2,4
77641,3,3,0,2,1,1,4
50591,0,1,2,4,2,1,4
84900,0,4,0,1,2,2,1
39591,5,2,0,0,0,0,2
72994,0,4,2,2,2,2,4
16970,1,3,0,4,0,0,2
101784,8,3,1,5,2,2,4
42542,0,2,2,5,2,1,4
111904,3,4,1,3,2,2,4
54143,0,5,2,1,2,1,3
3220,0,1,2,5,2,1,4
103679,0,4,2,1,2,2,4
43691,0,0,1,2,2,1,3
95285,0,1,0,2,0,0,4
103313,0,3,2,4,2,2,3
100240,2,2,1,4,2,2,4
115840,0,2,2,2,2,2,4
39633,7,3,1,3,2,1,3
96586,0,2,2,6,2,2,2
56673,0,3,2,1,2,2,4
110222,2,5,1,5,2,2,4
107156,0,1,3,4,2,2,3
19805,6,4,1,2,2,1,4
12067,0,4,2,5,2,2,4
83424,4,0,1,4,2,1,4
2331,7,5,1,5,2,1,4
83084,1,4,1,1,2,1,3
51616,0,3,2,2,2,1,4
56332,0,3,2,5,2,2,4
24234,0,5,2,2,2,2,2
86904,0,5,1,5,2,2,2
63692,0,4,1,6,2,1,4
22231,0,3,2,6,2,2,3
69252,0,3,2,3,2,2,4
24709,0,3,2,2,2,2,4
19523,0,4,2,2,2,2,4
72431,4,2,1,0,2,1,2
72023,0,3,2,4,2,2,4
95374,0,4,1,3,2,2,4
116277,0,5,3,4,2,2,4
5232,0,5,2,0,2,2,4
19215,0,5,2,5,2,2,4
4926,0,0,2,6,2,1,3
110912,0,1,2,4,2,2,1
78983,0,5,1,2,2,2,2
42333,0,1,1,3,1,1,2
31615,0,2,2,5,2,2,1
28279,0,5,2,3,2,2,3
8675,0,3,2,5,2,2,4
45937,7,5,1,4,1,1,4
69815,0,6,2,3,1,1,4
158,0,2,2,0,2,2,4
86515,7,2,1,1,2,1,3
104160,0,2,2,4,2,2,4
18729,0,4,2,2,2,2,4
51498,1,6,1,4,2,0,4
66969,0,3,1,4,2,2,3
98142,7,6,1,3,2,2,2
110817,0,6,2,2,2,2,4
94364,4,4,0,5,2,1,2
105478,0,3,2,2,2,2,4
101914,0,6,2,0,2,2,4
19526,0,5,2,3,2,2,4
13393,0,4,2,1,2,2,4
94504,7,2,0,3,1,1,4
109805,0,1,2,1,2,2,4
54234,0,6,2,5,2,2,3
38516,0,4,2,2,1,2,4
115522,7,1,1,3,2,2,4
11869,0,6,2,4,2,1,4
46900,0,3,2,4,2,2,4
110102,0,3,2,2,2,2,3
25265,0,5,2,2,2,2,4
82981,0,6,0,4,2,1,4
24486,7,1,0,2,1,1,4
95558,0,1,2,1,2,2,4
85217,0,5,2,4,2,2,4
73200,4,5,1,4,2,1,4
112988,4,2,1,1,2,2,4
106048,0,5,1,5,2,1,1
80195,4,2,0,1,1,1,3
82741,4,2,1,0,1,1,4
80348,6,4,1,1,2,2,2
71074,0,5,1,4,2,1,4
27697,0,4,2,6,2,2,4
66665,0,4,2,5,2,2,4
80543,8,3,0,1,1,0,3
22810,0,5,2,2,2,2,4
87523,0,2,2,4,2,2,4
18983,0,0,2,1,2,2,4
19774,0,3,1,4,2,2,3
2576,0,4,1,1,1,1,4
101415,0,4,1,1,2,1,3
93508,0,2,1,5,2,2,3
23438,0,3,2,5,2,2,3
104253,2,5,1,5,2,2,3
81077,1,6,0,0,0,1,3
68094,0,2,2,3,2,2,4
96956,0,6,2,2,2,2,4
9222,0,4,2,1,2,2,4
78966,0,4,2,1,2,1,4
64236,4,3,1,1,2,1,2
55361,0,6,2,4,2,2,2
70465,4,0,0,1,2,1,4
105210,7,5,1,1,2,1,4
94848,0,2,2,2,2,2,4
76520,0,5,0,0,2,1,4
23269,7,5,1,3,1,0,4
13041,0,6,1,3,1,1,4
111503,0,2,2,2,2,2,4
87316,7,6,1,6,2,1,4
16178,0,2,2,3,2,2,2
29339,0,5,2,2,2,2,2
5911,0,6,1,2,2,1,4
112420,8,6,1,2,1,0,4
64620,0,6,1,4,2,1,4
28882,1,4,1,2,1,0,4
99883,7,5,1,0,1,1,2
31024,7,6,1,3,1,0,4
82742,4,2,0,0,1,0,4
46930,0,3,2,4,2,2,4
104710,0,2,2,5,2,2,4
79652,7,5,1,1,2,0,4
53471,3,4,1,3,2,2,4
36831,4,4,1,4,1,1,4
59143,8,4,1,0,2,1,4
58285,0,4,2,4,2,2,3
86019,0,6,1,3,1,2,2
53090,0,2,2,4,2,2,4
47406,2,6,0,5,2,2,4
55393,0,3,2,4,2,2,4
93614,8,3,3,3,1,1,4
46355,0,3,1,1,1,1,3
49023,0,3,2,6,2,2,4
37966,6,3,1,4,2,2,4
88889,7,6,1,1,1,1,2
98712,6,0,1,1,2,1,1
53124,0,3,2,0,2,2,4
58693,0,6,2,5,2,2,4
12877,0,4,2,0,2,2,3
41439,0,4,2,5,2,2,4
7900,0,0,2,3,2,2,3
19172,0,3,2,1,2,2,4
97540,0,0,2,1,2,2,3
50250,0,4,1,1,2,2,3
70148,7,4,1,5,1,1,4
3453,0,1,2,2,2,2,3
70062,2,3,1,0,1,1,4
233,0,5,2,5,1,1,4
97074,0,6,2,3,2,2,4
97765,0,5,2,2,2,2,4
26126,0,4,2,6,2,2,4
25051,0,2,2,2,2,2,4
33017,7,5,1,0,1,1,4
112279,9,3,1,2,2,2,4
45134,0,6,1,4,2,2,4
9766,0,1,2,1,2,2,4
51935,0,1,2,4,2,2,4
52831,0,6,2,1,2,1,2
50737,0,2,2,3,2,1,3
112434,0,6,1,0,2,1,1
97189,3,6,1,4,2,2,2
109281,8,5,1,1,2,1,4
115400,4,3,0,1,2,2,4
82832,9,3,1,5,2,2,4
51068,0,3,2,4,2,2,4
92404,0,0,1,0,1,1,1
91067,8,4,0,0,1,0,4
42827,8,5,1,1,1,1,4
10283,0,0,2,3,2,2,4
55582,0,5,1,1,2,2,2
24461,0,5,1,0,2,2,4
64973,0,6,1,0,1,1,4
84245,0,5,1,1,2,1,2
111006,0,2,2,4,2,2,4
3750,0,4,2,0,1,2,4
33440,0,2,2,1,2,2,4
90072,0,0,2,3,2,2,4
74176,4,2,0,1,2,1,4
41515,7,6,1,2,2,0,2
36041,0,5,1,4,1,2,4
115872,0,2,2,2,2,2,4
89482,0,3,1,5,2,2,3
59620,0,5,2,3,2,1,4
17757,0,2,2,5,2,2,3
67125,0,6,2,4,2,2,2
26761,0,2,2,3,2,2,4
15309,0,4,2,2,2,1,4
57088,1,6,1,4,2,1,3
14292,7,5,1,2,1,0,4
95528,1,6,1,6,1,2,4
18258,0,4,2,2,2,2,4
99435,9,3,0,1,1,0,3
16227,0,6,1,4,2,1,4
29047,0,3,0,3,2,2,4
111224,0,5,2,2,2,2,4
41567,0,2,1,0,2,1,4
109993,0,2,2,3,2,2,3
63987,0,4,2,4,2,2,4
73001,0,6,2,0,1,2,4
86377,2,0,0,2,1,1,4
110245,0,2,2,2,2,2,4
90168,0,4,0,0,2,1,4
7148,0,1,2,2,2,2,4
27315,0,4,2,5,2,2,3
51815,0,4,2,3,2,1,2
65336,0,6,2,2,2,2,4
34706,0,4,2,3,2,2,3
110211,0,6,2,2,2,2,3
98313,7,3,1,4,2,1,4
46205,2,3,1,5,1,1,4
51621,0,6,0,2,1,1,3
113008,0,4,2,0,2,2,1
8834,0,3,2,1,2,2,4
87732,2,0,0,5,2,2,4
23856,7,2,1,0,1,0,4
108377,0,2,2,5,2,2,4
36909,0,5,2,5,1,2,4
10842,0,4,2,2,1,2,3
73980,0,5,2,2,2,2,4
55856,0,4,1,3,2,2,4
67663,3,5,0,5,2,2,4
93666,0,2,1,4,2,1,2
70086,0,6,1,3,2,2,4
75654,9,1,0,3,2,1,4
38779,0,3,2,4,2,2,4
32747,0,4,2,1,1,2,4
24005,0,3,2,3,1,2,4
21168,0,4,2,5,2,1,4
29167,0,1,2,4,2,2,4
91287,8,6,0,1,2,0,4
30719,0,0,2,5,2,2,3
111238,0,4,2,4,2,2,4
32976,0,5,1,3,1,1,4
78742,0,4,2,3,2,2,3
6183,0,3,2,2,2,2,0
21381,0,5,2,3,2,2,4
68374,0,6,2,4,2,2,3
32076,0,0,2,5,2,2,2
13684,0,5,2,3,2,2,4
74767,9,3,1,3,1,1,4
20787,0,4,2,2,1,2,4
97003,0,3,2,3,2,2,4
3705,0,3,0,1,1,1,4
68637,8,0,3,2,2,2,4
81299,0,2,2,6,2,2,4
12143,0,5,2,3,2,2,4
9995,0,4,1,1,1,2,3
77466,0,5,1,3,1,2,4
114639,9,6,1,6,1,1,4
34522,0,1,1,3,2,2,3
52070,0,2,2,1,2,2,4
64032,0,4,2,2,2,2,4
29404,0,4,2,2,2,2,4
13681,0,5,2,2,2,1,4
74661,0,3,1,2,2,2,4
5300,0,6,2,1,1,2,3
88256,6,1,1,0,2,2,1
16562,0,1,3,3,2,2,3
62679,0,4,2,2,2,2,4
2077,0,5,2,4,2,2,4
63647,6,2,1,2,2,2,4
11440,0,4,2,3,2,2,4
14123,0,5,1,3,2,1,4
58831,0,3,2,2,2,2,3
48078,0,3,2,4,2,2,2
106134,0,1,2,4,2,2,4
57494,0,4,2,1,2,2,3
39723,0,5,2,5,2,2,3
254,1,5,1,0,1,0,4
104047,0,3,2,1,2,2,4
9304,0,5,2,0,2,2,4
107440,7,3,0,0,2,1,1
105856,0,2,2,5,2,1,4
30733,1,1,0,2,2,2,4
42250,7,3,1,3,2,2,4
20302,0,2,1,1,2,2,3
112482,0,5,2,6,2,2,3
4072,0,6,1,0,1,1,4
62321,0,0,3,5,2,2,4
91574,0,2,1,3,2,1,3
105809,8,1,1,1,2,1,4
55255,0,1,2,5,2,2,4
102788,0,1,2,5,2,2,4
59181,0,5,2,4,2,2,3
68125,0,2,0,3,2,0,4
43837,5,4,1,2,1,1,4
43184,0,1,0,2,1,1,4
77975,0,4,2,4,2,2,4
81333,9,2,1,6,1,1,4
36243,0,2,2,3,2,2,1
51073,0,4,1,3,2,1,4
39214,0,3,2,2,2,2,4
43482,0,6,2,4,2,2,3
59751,0,3,2,5,2,1,3
96864,8,5,0,4,0,0,4
110437,0,6,2,4,2,2,3
16629,0,3,2,4,2,2,4
78610,0,2,1,5,2,2,4
75628,9,2,1,0,2,1,4
68170,0,4,1,4,2,2,4
99046,0,3,1,2,2,2,4
69201,0,4,2,3,2,1,4
32794,4,6,1,3,1,0,2
3118,0,0,2,1,2,2,3
76536,0,4,2,3,2,2,4
76308,0,4,3,3,2,2,4
28070,0,3,2,2,2,2,4
105212,0,4,2,2,2,2,3
30565,0,6,2,4,2,2,4
24620,0,6,1,1,1,1,4
10849,0,5,1,2,2,0,4
93148,8,4,1,4,2,2,4
92771,0,4,1,3,2,1,3
39152,0,4,2,0,2,1,4
37811,8,2,3,3,2,1,4
97931,0,3,2,0,2,2,4
78158,8,5,0,1,2,2,4
20967,1,0,1,4,2,1,1
100450,2,6,1,5,1,1,2
9339,0,5,2,1,2,2,4
94293,2,2,1,6,2,1,3
27162,0,3,2,4,2,2,4
64555,0,5,1,3,2,1,2
48820,0,6,2,6,2,1,4
73556,0,5,2,4,2,2,4
99076,0,1,2,1,2,2,4
3191,0,2,1,3,2,1,4
22147,0,2,1,1,2,1,4
61707,4,5,0,3,1,1,2
30312,2,1,0,5,2,0,4
99855,0,4,2,0,2,2,4
82193,0,6,2,5,2,2,2
68536,0,3,2,3,2,2,4
105848,0,2,2,2,2,2,4
77695,0,3,2,4,2,2,3
86173,5,6,0,1,1,2,3
114122,8,6,3,5,2,2,4
21128,0,5,2,2,2,2,4
39327,1,5,1,1,2,1,4
90366,1,5,1,0,1,1,2
32769,0,4,2,2,2,2,4
75712,7,5,1,1,2,1,4
110697,5,6,1,5,2,2,4
104618,8,5,1,6,2,2,4
81397,0,6,1,4,2,1,4
19625,0,4,2,4,2,2,4
62332,5,6,1,0,2,1,3
73537,0,1,2,3,2,2,4
76312,2,6,1,3,2,2,4
13141,0,0,1,4,2,1,3
68878,7,5,1,1,2,1,4
5222,0,2,2,1,2,2,4
61801,0,5,2,4,2,2,4
94635,4,0,1,1,1,1,4
107524,0,4,1,0,0,0,4
59960,0,2,1,4,1,1,4
30192,0,5,1,3,2,2,4
3626,0,5,1,0,2,1,4
73977,0,6,2,6,2,2,2
55846,0,1,0,1,2,1,3
94630,0,5,2,3,2,1,4
78222,4,6,1,0,2,1,2
108589,0,4,2,4,2,1,4
65081,0,0,1,2,1,0,4
1471,0,1,2,4,2,2,4
60392,0,1,1,1,1,1,2
2072,0,2,2,2,2,2,3
29251,0,0,2,3,2,2,3
110231,8,6,1,1,2,2,4
93091,8,2,0,5,2,2,4
65899,0,6,2,4,2,1,4
40878,0,3,1,0,1,2,4
62425,0,0,1,3,1,1,4
20409,0,4,2,4,2,2,4
30122,0,4,2,3,2,2,4
109897,8,4,0,1,1,1,4
23060,0,4,2,4,2,2,4
67782,0,6,1,5,2,2,4
31598,0,5,0,1,2,2,4
55140,0,4,2,4,2,1,4
104756,0,2,2,5,2,2,3
76492,0,6,2,1,2,2,3
105374,8,5,3,3,2,2,4
18306,0,4,2,2,2,2,4
56598,0,1,1,1,2,0,3
40994,0,0,1,5,2,2,3
100790,0,2,1,1,2,2,4
66737,0,5,2,1,2,2,4
70412,7,3,1,1,1,0,4
106666,0,2,2,2,2,2,1
97127,0,6,2,3,2,2,1
69090,0,1,1,5,2,2,4
67146,0,1,0,5,2,2,2
76323,0,3,2,5,2,2,4
105470,0,4,2,1,2,2,4
56479,8,5,1,5,2,1,2
11074,0,6,2,0,2,2,4
80176,8,5,0,2,1,1,4
37172,0,0,2,0,2,2,3
111781,0,6,2,0,2,2,0
94348,0,6,2,4,2,2,4
51834,0,4,1,1,2,1,3
49057,8,3,3,1,2,1,4
94359,0,2,2,0,2,2,4
46825,1,6,1,1,1,1,4
35338,5,4,1,1,2,1,4
6254,0,5,1,1,1,1,4
18451,0,6,2,3,2,2,1
90890,5,5,1,0,2,1,4
51414,0,5,2,5,2,1,4
112290,0,3,1,1,2,2,4
66973,0,6,1,1,2,0,1
89899,0,4,2,3,2,2,4
83041,7,5,1,1,2,1,3
44897,0,4,2,5,2,2,4
28353,7,5,1,0,1,0,4
85160,1,5,1,0,2,0,3
114422,0,3,2,4,2,2,3
79941,0,2,2,3,2,2,3
4719,0,1,1,2,2,1,3
98332,0,6,1,1,2,1,1
65814,0,2,2,2,2,2,4
110821,0,4,2,6,2,2,3
113428,0,0,2,3,2,2,2
76368,7,6,1,1,1,1,4
114795,0,1,2,4,2,2,2
109068,8,3,0,0,2,1,4
86070,2,0,1,6,2,2,4
70107,0,6,2,6,2,1,4
62855,0,1,2,3,2,2,4
73012,7,5,1,0,2,0,4
113227,2,3,1,3,2,2,4
36033,0,4,2,1,2,1,4
107418,0,5,2,4,2,2,3
50658,7,6,1,4,1,0,3
112812,0,2,2,4,2,2,1
59843,0,0,1,5,2,1,3
56980,0,4,2,2,2,2,4
103565,0,4,1,2,2,1,4
74920,0,4,2,1,1,2,4
49147,0,5,1,0,1,2,3
62902,0,4,2,3,2,2,4
34728,0,5,2,5,2,2,4
101554,0,2,2,2,2,1,4
16654,0,5,2,1,2,2,4
31888,0,4,1,4,2,1,3
104443,0,6,1,2,2,1,4
92271,0,2,1,5,2,1,4
76424,7,4,1,3,2,1,4
89920,4,3,0,0,1,1,3
107540,0,1,3,5,2,2,4
91057,2,4,1,2,2,1,4
115513,4,4,0,1,2,1,4
10892,0,4,2,2,2,2,4
67852,0,0,2,2,2,2,4
97601,9,2,1,1,2,2,4
54387,0,5,2,1,2,2,4
107514,0,0,2,4,2,2,2
20316,0,2,2,2,2,2,4
41014,0,5,2,5,2,2,4
37487,0,5,1,2,2,2,4
92756,0,4,2,4,2,2,3
14886,0,4,1,5,2,1,4
88098,0,5,2,3,2,2,3
28848,0,6,1,0,0,1,3
42375,0,6,2,5,1,1,4
6955,0,4,1,1,2,1,4
8241,8,4,1,4,2,0,4
108977,0,6,2,5,2,2,4
77034,0,5,2,5,2,2,3
36756,0,6,2,1,2,1,4
54388,0,2,2,2,1,2,4
104775,8,6,3,2,2,2,4
17584,0,5,2,2,2,1,3
45470,0,3,1,1,2,1,1
64105,0,0,2,4,2,2,2
91639,0,4,2,2,2,1,4
96948,4,1,1,3,1,1,4
70766,0,4,2,2,2,1,4
